traffic_indicator_DT,traffic_indicator_XGB,traffic_indicator_LGBM,traffic_indicator_LR,date,day,location,month,time_block,weather
2.0,2.03,2.04,2.19,3,sun,cantonment,mar,e,1
2.0,1.93,1.96,2.18,3,sun,cantonment,mar,f,1
2.0,1.97,1.97,2.19,3,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.19,3,thu,cantonment,mar,b,1
2.0,2.02,2.04,2.19,3,thu,cantonment,mar,c,1
2.0,2.06,2.04,2.19,3,thu,cantonment,mar,d,1
2.0,2.05,2.04,2.19,3,thu,cantonment,mar,e,1
2.0,1.95,1.96,2.19,3,thu,cantonment,mar,f,1
2.0,1.96,1.97,2.19,3,tue,cantonment,mar,a,1
2.0,2.04,2.04,2.19,3,tue,cantonment,mar,b,1
2.0,2.03,2.04,2.19,3,tue,cantonment,mar,c,1
2.0,2.04,2.04,2.19,3,tue,cantonment,mar,d,1
2.0,2.03,2.04,2.19,3,tue,cantonment,mar,e,1
2.0,1.94,1.96,2.19,3,tue,cantonment,mar,f,1
2.0,1.94,1.97,2.2,3,wed,cantonment,mar,a,1
2.0,2.02,2.04,2.2,3,wed,cantonment,mar,b,1
2.0,1.99,2.04,2.2,3,wed,cantonment,mar,c,1
2.0,2.02,2.04,2.2,3,wed,cantonment,mar,d,1
2.0,2.01,2.04,2.2,3,wed,cantonment,mar,e,1
2.0,1.92,1.96,2.2,3,wed,cantonment,mar,f,1
2.0,1.95,1.97,2.18,4,fri,cantonment,mar,a,1
2.0,1.92,1.99,2.18,4,fri,cantonment,mar,b,1
2.0,1.92,1.99,2.17,4,fri,cantonment,mar,c,1
2.0,1.91,1.99,2.17,4,fri,cantonment,mar,d,1
2.0,1.91,1.99,2.17,4,fri,cantonment,mar,e,1
2.0,2.05,1.96,2.17,4,fri,cantonment,mar,f,1
2.0,1.95,1.97,2.18,4,mon,cantonment,mar,a,1
2.0,2.02,2.04,2.18,4,mon,cantonment,mar,b,1
2.0,2.02,2.04,2.18,4,mon,cantonment,mar,c,1
2.0,2.01,2.04,2.18,4,mon,cantonment,mar,d,1
2.0,2.0,2.04,2.18,4,mon,cantonment,mar,e,1
2.0,1.9,1.96,2.18,4,mon,cantonment,mar,f,1
2.0,1.97,1.97,2.19,4,thu,cantonment,mar,a,1
2.0,2.05,2.04,2.19,4,thu,cantonment,mar,b,1
2.0,2.03,2.04,2.19,4,thu,cantonment,mar,c,1
2.0,2.07,2.04,2.19,4,thu,cantonment,mar,d,1
2.0,2.06,2.04,2.19,4,thu,cantonment,mar,e,1
2.0,1.96,1.96,2.19,4,thu,cantonment,mar,f,1
2.0,1.98,1.97,2.2,4,wed,cantonment,mar,a,1
2.0,2.06,2.04,2.2,4,wed,cantonment,mar,b,1
2.0,2.03,2.04,2.2,4,wed,cantonment,mar,c,1
2.0,2.05,2.04,2.2,4,wed,cantonment,mar,d,1
2.0,2.05,2.04,2.2,4,wed,cantonment,mar,e,1
2.0,1.96,1.96,2.2,4,wed,cantonment,mar,f,1
2.0,1.98,1.97,2.18,5,fri,cantonment,mar,a,1
2.0,1.95,1.99,2.18,5,fri,cantonment,mar,b,1
2.0,1.95,1.99,2.18,5,fri,cantonment,mar,c,1
2.0,1.95,1.99,2.18,5,fri,cantonment,mar,d,1
2.0,1.96,1.99,2.17,5,fri,cantonment,mar,e,1
2.0,2.08,1.96,2.17,5,fri,cantonment,mar,f,1
2.0,1.99,1.97,2.18,5,sat,cantonment,mar,a,1
2.0,2.06,2.04,2.18,5,sat,cantonment,mar,b,1
2.0,2.05,2.04,2.18,5,sat,cantonment,mar,c,1
2.0,2.05,2.04,2.18,5,sat,cantonment,mar,d,1
2.0,2.06,2.04,2.18,5,sat,cantonment,mar,e,1
2.0,1.94,1.96,2.18,5,sat,cantonment,mar,f,1
2.0,1.98,1.97,2.19,5,thu,cantonment,mar,a,1
2.0,2.06,2.04,2.19,5,thu,cantonment,mar,b,1
2.0,2.04,2.04,2.19,5,thu,cantonment,mar,c,1
2.0,2.07,2.04,2.19,5,thu,cantonment,mar,d,1
2.0,2.07,2.04,2.19,5,thu,cantonment,mar,e,1
2.0,1.95,1.96,2.19,5,thu,cantonment,mar,f,1
2.0,1.99,1.97,2.2,5,tue,cantonment,mar,a,1
2.0,2.07,2.04,2.2,5,tue,cantonment,mar,b,1
2.0,2.06,2.04,2.19,5,tue,cantonment,mar,c,1
2.0,2.07,2.04,2.19,5,tue,cantonment,mar,d,1
2.0,2.07,2.04,2.19,5,tue,cantonment,mar,e,1
2.0,1.96,1.96,2.19,5,tue,cantonment,mar,f,1
2.0,1.95,1.97,2.18,6,fri,cantonment,mar,a,1
2.0,1.92,1.99,2.18,6,fri,cantonment,mar,b,1
2.0,1.92,1.99,2.18,6,fri,cantonment,mar,c,1
2.0,1.94,1.99,2.18,6,fri,cantonment,mar,d,1
2.0,1.96,1.99,2.18,6,fri,cantonment,mar,e,1
2.0,2.07,1.96,2.17,6,fri,cantonment,mar,f,1
2.0,1.96,1.97,2.18,6,sat,cantonment,mar,a,1
2.0,2.04,2.04,2.18,6,sat,cantonment,mar,b,1
2.0,2.02,2.04,2.18,6,sat,cantonment,mar,c,1
2.0,2.05,2.04,2.18,6,sat,cantonment,mar,d,1
2.0,2.06,2.04,2.18,6,sat,cantonment,mar,e,1
2.0,1.94,1.96,2.18,6,sat,cantonment,mar,f,1
2.0,1.96,1.97,2.19,6,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,6,sun,cantonment,mar,b,1
2.0,2.02,2.04,2.19,6,sun,cantonment,mar,c,1
2.0,2.05,2.04,2.19,6,sun,cantonment,mar,d,1
2.0,2.07,2.04,2.19,6,sun,cantonment,mar,e,1
2.0,1.94,1.96,2.19,6,sun,cantonment,mar,f,1
2.0,1.96,1.97,2.2,6,wed,cantonment,mar,a,1
2.0,2.03,2.04,2.2,6,wed,cantonment,mar,b,1
2.0,2.01,2.04,2.2,6,wed,cantonment,mar,c,1
2.0,2.03,2.04,2.2,6,wed,cantonment,mar,d,1
2.0,2.05,2.04,2.2,6,wed,cantonment,mar,e,1
2.0,1.94,1.96,2.2,6,wed,cantonment,mar,f,1
2.0,1.97,1.97,2.18,7,mon,cantonment,mar,a,1
2.0,2.04,2.04,2.18,7,mon,cantonment,mar,b,1
2.0,2.03,2.04,2.18,7,mon,cantonment,mar,c,1
2.0,2.06,2.04,2.18,7,mon,cantonment,mar,d,1
2.0,2.04,2.04,2.18,7,mon,cantonment,mar,e,1
2.0,1.93,1.96,2.18,7,mon,cantonment,mar,f,1
2.0,1.96,1.97,2.19,7,sat,cantonment,mar,a,1
2.0,2.04,2.04,2.18,7,sat,cantonment,mar,b,1
2.0,2.02,2.04,2.18,7,sat,cantonment,mar,c,1
2.0,2.05,2.04,2.18,7,sat,cantonment,mar,d,1
2.0,2.05,2.04,2.18,7,sat,cantonment,mar,e,1
2.0,1.93,1.96,2.18,7,sat,cantonment,mar,f,1
2.0,1.96,1.97,2.19,7,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,7,sun,cantonment,mar,b,1
2.0,2.02,2.04,2.19,7,sun,cantonment,mar,c,1
2.0,2.05,2.04,2.19,7,sun,cantonment,mar,d,1
2.0,2.05,2.04,2.19,7,sun,cantonment,mar,e,1
2.0,1.94,1.96,2.19,7,sun,cantonment,mar,f,1
2.0,1.97,1.97,2.19,7,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.19,7,thu,cantonment,mar,b,1
2.0,2.02,2.04,2.19,7,thu,cantonment,mar,c,1
2.0,2.06,2.04,2.19,7,thu,cantonment,mar,d,1
2.0,2.05,2.04,2.19,7,thu,cantonment,mar,e,1
2.0,1.94,1.96,2.19,7,thu,cantonment,mar,f,1
2.0,1.96,1.97,2.18,8,fri,cantonment,mar,a,1
2.0,1.94,1.99,2.18,8,fri,cantonment,mar,b,1
2.0,1.93,1.99,2.18,8,fri,cantonment,mar,c,1
2.0,1.95,1.99,2.18,8,fri,cantonment,mar,d,1
2.0,1.94,1.99,2.18,8,fri,cantonment,mar,e,1
2.0,2.06,1.96,2.18,8,fri,cantonment,mar,f,1
2.0,1.98,1.97,2.18,8,mon,cantonment,mar,a,1
2.0,2.05,2.04,2.18,8,mon,cantonment,mar,b,1
2.0,2.04,2.04,2.18,8,mon,cantonment,mar,c,1
2.0,2.06,2.04,2.18,8,mon,cantonment,mar,d,1
2.0,2.04,2.04,2.18,8,mon,cantonment,mar,e,1
2.0,1.93,1.96,2.18,8,mon,cantonment,mar,f,1
2.0,1.97,1.97,2.19,8,sun,cantonment,mar,a,1
2.0,2.05,2.04,2.19,8,sun,cantonment,mar,b,1
2.0,2.03,2.04,2.19,8,sun,cantonment,mar,c,1
2.0,2.06,2.04,2.19,8,sun,cantonment,mar,d,1
2.0,2.05,2.04,2.19,8,sun,cantonment,mar,e,1
2.0,1.94,1.96,2.19,8,sun,cantonment,mar,f,1
2.0,1.99,1.97,2.2,8,tue,cantonment,mar,a,1
2.0,2.06,2.04,2.2,8,tue,cantonment,mar,b,1
2.0,2.05,2.04,2.2,8,tue,cantonment,mar,c,1
2.0,2.06,2.04,2.2,8,tue,cantonment,mar,d,1
2.0,2.05,2.04,2.2,8,tue,cantonment,mar,e,1
2.0,1.95,1.96,2.2,8,tue,cantonment,mar,f,1
2.0,1.97,1.97,2.18,9,mon,cantonment,mar,a,1
2.0,2.04,2.04,2.18,9,mon,cantonment,mar,b,1
2.0,2.03,2.04,2.18,9,mon,cantonment,mar,c,1
2.0,2.05,2.04,2.18,9,mon,cantonment,mar,d,1
2.0,2.02,2.04,2.18,9,mon,cantonment,mar,e,1
2.0,1.92,1.96,2.18,9,mon,cantonment,mar,f,1
2.0,1.97,1.97,2.19,9,sat,cantonment,mar,a,1
2.0,2.05,2.04,2.19,9,sat,cantonment,mar,b,1
2.0,2.03,2.04,2.19,9,sat,cantonment,mar,c,1
2.0,2.05,2.04,2.18,9,sat,cantonment,mar,d,1
2.0,2.04,2.04,2.18,9,sat,cantonment,mar,e,1
2.0,1.93,1.96,2.18,9,sat,cantonment,mar,f,1
2.0,2.0,1.97,2.2,9,tue,cantonment,mar,a,1
2.0,2.08,2.04,2.2,9,tue,cantonment,mar,b,1
2.0,2.07,2.04,2.2,9,tue,cantonment,mar,c,1
2.0,2.07,2.04,2.2,9,tue,cantonment,mar,d,1
2.0,2.06,2.04,2.2,9,tue,cantonment,mar,e,1
2.0,1.96,1.96,2.2,9,tue,cantonment,mar,f,1
2.0,2.0,1.97,2.2,9,wed,cantonment,mar,a,1
2.0,2.09,2.04,2.2,9,wed,cantonment,mar,b,1
2.0,2.07,2.04,2.2,9,wed,cantonment,mar,c,1
2.0,2.07,2.04,2.2,9,wed,cantonment,mar,d,1
2.0,2.06,2.04,2.2,9,wed,cantonment,mar,e,1
2.0,1.96,1.96,2.2,9,wed,cantonment,mar,f,1
2.0,1.95,1.97,2.19,10,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,10,sun,cantonment,mar,b,1
2.0,2.01,2.04,2.19,10,sun,cantonment,mar,c,1
2.0,2.03,2.04,2.19,10,sun,cantonment,mar,d,1
2.0,2.01,2.04,2.19,10,sun,cantonment,mar,e,1
2.0,1.92,1.96,2.19,10,sun,cantonment,mar,f,1
2.0,1.96,1.97,2.19,10,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.19,10,thu,cantonment,mar,b,1
2.0,2.01,2.04,2.19,10,thu,cantonment,mar,c,1
2.0,2.03,2.04,2.19,10,thu,cantonment,mar,d,1
2.0,2.01,2.04,2.19,10,thu,cantonment,mar,e,1
2.0,1.92,1.96,2.19,10,thu,cantonment,mar,f,1
2.0,1.98,1.97,2.2,10,tue,cantonment,mar,a,1
2.0,2.06,2.04,2.2,10,tue,cantonment,mar,b,1
2.0,2.04,2.04,2.2,10,tue,cantonment,mar,c,1
2.0,2.04,2.04,2.2,10,tue,cantonment,mar,d,1
2.0,2.02,2.04,2.2,10,tue,cantonment,mar,e,1
2.0,1.94,1.96,2.2,10,tue,cantonment,mar,f,1
2.0,1.98,1.97,2.2,10,wed,cantonment,mar,a,1
2.0,2.07,2.04,2.2,10,wed,cantonment,mar,b,1
2.0,2.05,2.04,2.2,10,wed,cantonment,mar,c,1
2.0,2.04,2.04,2.2,10,wed,cantonment,mar,d,1
2.0,2.03,2.04,2.2,10,wed,cantonment,mar,e,1
2.0,1.95,1.96,2.2,10,wed,cantonment,mar,f,1
2.0,1.96,1.97,2.18,11,fri,cantonment,mar,a,1
2.0,1.93,1.99,2.18,11,fri,cantonment,mar,b,1
2.0,1.92,1.99,2.18,11,fri,cantonment,mar,c,1
2.0,1.94,1.99,2.18,11,fri,cantonment,mar,d,1
2.0,1.93,1.99,2.18,11,fri,cantonment,mar,e,1
2.0,2.07,1.96,2.18,11,fri,cantonment,mar,f,1
2.0,1.96,1.97,2.18,11,mon,cantonment,mar,a,1
2.0,2.04,2.04,2.18,11,mon,cantonment,mar,b,1
2.0,2.02,2.04,2.18,11,mon,cantonment,mar,c,1
2.0,2.04,2.04,2.18,11,mon,cantonment,mar,d,1
2.0,2.02,2.04,2.18,11,mon,cantonment,mar,e,1
2.0,1.92,1.96,2.18,11,mon,cantonment,mar,f,1
2.0,1.96,1.97,2.19,11,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.19,11,thu,cantonment,mar,b,1
2.0,2.01,2.04,2.19,11,thu,cantonment,mar,c,1
2.0,2.04,2.04,2.19,11,thu,cantonment,mar,d,1
2.0,2.03,2.04,2.19,11,thu,cantonment,mar,e,1
2.0,1.93,1.96,2.19,11,thu,cantonment,mar,f,1
2.0,1.98,1.97,2.2,11,wed,cantonment,mar,a,1
2.0,2.06,2.04,2.2,11,wed,cantonment,mar,b,1
2.0,2.04,2.04,2.2,11,wed,cantonment,mar,c,1
2.0,2.04,2.04,2.2,11,wed,cantonment,mar,d,1
2.0,2.04,2.04,2.2,11,wed,cantonment,mar,e,1
2.0,1.95,1.96,2.2,11,wed,cantonment,mar,f,1
2.0,1.97,1.97,2.18,12,fri,cantonment,mar,a,1
2.0,1.94,1.99,2.18,12,fri,cantonment,mar,b,1
2.0,1.93,1.99,2.18,12,fri,cantonment,mar,c,1
2.0,1.95,1.99,2.18,12,fri,cantonment,mar,d,1
2.0,1.94,1.99,2.18,12,fri,cantonment,mar,e,1
2.0,2.08,1.96,2.18,12,fri,cantonment,mar,f,1
2.0,1.97,1.97,2.19,12,sat,cantonment,mar,a,1
2.0,2.04,2.04,2.19,12,sat,cantonment,mar,b,1
2.0,2.02,2.04,2.19,12,sat,cantonment,mar,c,1
2.0,2.04,2.04,2.19,12,sat,cantonment,mar,d,1
2.0,2.04,2.04,2.19,12,sat,cantonment,mar,e,1
2.0,1.94,1.96,2.19,12,sat,cantonment,mar,f,1
2.0,1.97,1.97,2.2,12,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.2,12,thu,cantonment,mar,b,1
2.0,2.01,2.04,2.19,12,thu,cantonment,mar,c,1
2.0,2.05,2.04,2.19,12,thu,cantonment,mar,d,1
2.0,2.04,2.04,2.19,12,thu,cantonment,mar,e,1
2.0,1.95,1.96,2.19,12,thu,cantonment,mar,f,1
2.0,1.98,1.97,2.2,12,tue,cantonment,mar,a,1
2.0,2.05,2.04,2.2,12,tue,cantonment,mar,b,1
2.0,2.04,2.04,2.2,12,tue,cantonment,mar,c,1
2.0,2.05,2.04,2.2,12,tue,cantonment,mar,d,1
2.0,2.04,2.04,2.2,12,tue,cantonment,mar,e,1
2.0,1.95,1.96,2.2,12,tue,cantonment,mar,f,1
2.0,1.97,1.97,2.18,13,fri,cantonment,mar,a,1
2.0,1.95,1.99,2.18,13,fri,cantonment,mar,b,1
2.0,1.93,1.99,2.18,13,fri,cantonment,mar,c,1
2.0,1.96,1.99,2.18,13,fri,cantonment,mar,d,1
2.0,1.94,1.99,2.18,13,fri,cantonment,mar,e,1
2.0,2.09,1.96,2.18,13,fri,cantonment,mar,f,1
2.0,1.97,1.97,2.19,13,sat,cantonment,mar,a,1
2.0,2.05,2.04,2.19,13,sat,cantonment,mar,b,1
2.0,2.02,2.04,2.19,13,sat,cantonment,mar,c,1
2.0,2.04,2.04,2.19,13,sat,cantonment,mar,d,1
2.0,2.04,2.04,2.19,13,sat,cantonment,mar,e,1
2.0,1.95,1.96,2.19,13,sat,cantonment,mar,f,1
2.0,1.97,1.97,2.19,13,sun,cantonment,mar,a,1
2.0,2.05,2.04,2.19,13,sun,cantonment,mar,b,1
2.0,2.01,2.04,2.19,13,sun,cantonment,mar,c,1
2.0,2.06,2.04,2.19,13,sun,cantonment,mar,d,1
2.0,2.05,2.04,2.19,13,sun,cantonment,mar,e,1
2.0,1.95,1.96,2.19,13,sun,cantonment,mar,f,1
2.0,1.98,1.97,2.2,13,wed,cantonment,mar,a,1
2.0,2.07,2.04,2.2,13,wed,cantonment,mar,b,1
2.0,2.04,2.04,2.2,13,wed,cantonment,mar,c,1
2.0,2.05,2.04,2.2,13,wed,cantonment,mar,d,1
2.0,2.04,2.04,2.2,13,wed,cantonment,mar,e,1
2.0,1.96,1.96,2.2,13,wed,cantonment,mar,f,1
2.0,1.97,1.97,2.18,14,mon,cantonment,mar,a,1
2.0,2.05,2.04,2.18,14,mon,cantonment,mar,b,1
2.0,2.03,2.04,2.18,14,mon,cantonment,mar,c,1
2.0,2.06,2.04,2.18,14,mon,cantonment,mar,d,1
2.0,2.02,2.04,2.18,14,mon,cantonment,mar,e,1
2.0,1.95,1.96,2.18,14,mon,cantonment,mar,f,1
2.0,1.97,1.97,2.19,14,sat,cantonment,mar,a,1
2.0,2.05,2.04,2.19,14,sat,cantonment,mar,b,1
2.0,2.01,2.04,2.19,14,sat,cantonment,mar,c,1
2.0,2.04,2.04,2.19,14,sat,cantonment,mar,d,1
2.0,2.02,2.04,2.19,14,sat,cantonment,mar,e,1
2.0,1.94,1.96,2.19,14,sat,cantonment,mar,f,1
2.0,1.96,1.97,2.19,14,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,14,sun,cantonment,mar,b,1
2.0,2.01,2.04,2.19,14,sun,cantonment,mar,c,1
2.0,2.05,2.04,2.19,14,sun,cantonment,mar,d,1
2.0,2.03,2.04,2.19,14,sun,cantonment,mar,e,1
2.0,1.95,1.96,2.19,14,sun,cantonment,mar,f,1
2.0,1.96,1.97,2.2,14,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.2,14,thu,cantonment,mar,b,1
2.0,2.01,2.04,2.2,14,thu,cantonment,mar,c,1
2.0,2.05,2.04,2.2,14,thu,cantonment,mar,d,1
2.0,2.02,2.04,2.19,14,thu,cantonment,mar,e,1
2.0,1.95,1.96,2.19,14,thu,cantonment,mar,f,1
2.0,1.97,1.97,2.18,15,fri,cantonment,mar,a,1
2.0,1.95,1.99,2.18,15,fri,cantonment,mar,b,1
2.0,1.95,1.99,2.18,15,fri,cantonment,mar,c,1
2.0,1.97,1.99,2.18,15,fri,cantonment,mar,d,1
2.0,1.96,1.99,2.18,15,fri,cantonment,mar,e,1
2.0,2.1,1.96,2.18,15,fri,cantonment,mar,f,1
2.0,1.97,1.97,2.19,15,mon,cantonment,mar,a,1
2.0,2.05,2.04,2.18,15,mon,cantonment,mar,b,1
2.0,2.05,2.04,2.18,15,mon,cantonment,mar,c,1
2.0,2.06,2.04,2.18,15,mon,cantonment,mar,d,1
2.0,2.05,2.04,2.18,15,mon,cantonment,mar,e,1
2.0,1.95,1.96,2.18,15,mon,cantonment,mar,f,1
2.0,1.96,1.97,2.19,15,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,15,sun,cantonment,mar,b,1
2.0,2.02,2.04,2.19,15,sun,cantonment,mar,c,1
2.0,2.05,2.04,2.19,15,sun,cantonment,mar,d,1
2.0,2.05,2.04,2.19,15,sun,cantonment,mar,e,1
2.0,1.95,1.96,2.19,15,sun,cantonment,mar,f,1
2.0,1.97,1.97,2.2,15,tue,cantonment,mar,a,1
2.0,2.06,2.04,2.2,15,tue,cantonment,mar,b,1
2.0,2.05,2.04,2.2,15,tue,cantonment,mar,c,1
2.0,2.05,2.04,2.2,15,tue,cantonment,mar,d,1
2.0,2.04,2.04,2.2,15,tue,cantonment,mar,e,1
2.0,1.95,1.96,2.2,15,tue,cantonment,mar,f,1
2.0,1.96,1.97,2.19,16,mon,cantonment,mar,a,1
2.0,2.06,2.04,2.19,16,mon,cantonment,mar,b,1
2.0,2.05,2.04,2.18,16,mon,cantonment,mar,c,1
2.0,2.07,2.04,2.18,16,mon,cantonment,mar,d,1
2.0,2.07,2.04,2.18,16,mon,cantonment,mar,e,1
2.0,1.96,1.96,2.18,16,mon,cantonment,mar,f,1
2.0,1.96,1.97,2.19,16,sat,cantonment,mar,a,1
2.0,2.06,2.04,2.19,16,sat,cantonment,mar,b,1
2.0,2.04,2.04,2.19,16,sat,cantonment,mar,c,1
2.0,2.05,2.04,2.19,16,sat,cantonment,mar,d,1
2.0,2.06,2.04,2.19,16,sat,cantonment,mar,e,1
2.0,1.96,1.96,2.19,16,sat,cantonment,mar,f,1
2.0,1.97,1.97,2.2,16,tue,cantonment,mar,a,1
2.0,2.07,2.04,2.2,16,tue,cantonment,mar,b,1
2.0,2.05,2.04,2.2,16,tue,cantonment,mar,c,1
2.0,2.05,2.04,2.2,16,tue,cantonment,mar,d,1
2.0,2.05,2.04,2.2,16,tue,cantonment,mar,e,1
2.0,1.96,1.96,2.2,16,tue,cantonment,mar,f,1
2.0,1.97,1.97,2.21,16,wed,cantonment,mar,a,1
2.0,2.07,2.04,2.2,16,wed,cantonment,mar,b,1
2.0,2.05,2.04,2.2,16,wed,cantonment,mar,c,1
2.0,2.05,2.04,2.2,16,wed,cantonment,mar,d,1
2.0,2.05,2.04,2.2,16,wed,cantonment,mar,e,1
2.0,1.96,1.96,2.2,16,wed,cantonment,mar,f,1
2.0,1.95,1.97,2.19,17,sun,cantonment,mar,a,1
2.0,2.04,2.04,2.19,17,sun,cantonment,mar,b,1
2.0,2.02,2.04,2.19,17,sun,cantonment,mar,c,1
2.0,2.05,2.04,2.19,17,sun,cantonment,mar,d,1
2.0,2.06,2.04,2.19,17,sun,cantonment,mar,e,1
2.0,1.96,1.96,2.19,17,sun,cantonment,mar,f,1
2.0,1.96,1.97,2.2,17,thu,cantonment,mar,a,1
2.0,2.06,2.04,2.2,17,thu,cantonment,mar,b,1
2.0,2.03,2.04,2.2,17,thu,cantonment,mar,c,1
2.0,2.06,2.04,2.2,17,thu,cantonment,mar,d,1
2.0,2.07,2.04,2.2,17,thu,cantonment,mar,e,1
2.0,1.97,1.96,2.2,17,thu,cantonment,mar,f,1
2.0,1.98,1.97,2.2,17,tue,cantonment,mar,a,1
2.0,2.08,2.04,2.2,17,tue,cantonment,mar,b,1
2.0,2.07,2.04,2.2,17,tue,cantonment,mar,c,1
2.0,2.06,2.04,2.2,17,tue,cantonment,mar,d,1
2.0,2.07,2.04,2.2,17,tue,cantonment,mar,e,1
2.0,1.98,1.96,2.2,17,tue,cantonment,mar,f,1
2.0,1.99,1.97,2.21,17,wed,cantonment,mar,a,1
2.0,2.08,2.04,2.21,17,wed,cantonment,mar,b,1
2.0,2.07,2.04,2.2,17,wed,cantonment,mar,c,1
2.0,2.07,2.04,2.2,17,wed,cantonment,mar,d,1
2.0,2.07,2.04,2.2,17,wed,cantonment,mar,e,1
2.0,1.98,1.96,2.2,17,wed,cantonment,mar,f,1
2.0,1.94,1.97,2.18,18,fri,cantonment,mar,a,1
2.0,1.9,1.99,2.18,18,fri,cantonment,mar,b,1
2.0,1.96,1.99,2.18,18,fri,cantonment,mar,c,1
2.0,1.98,1.99,2.18,18,fri,cantonment,mar,d,1
2.0,2.01,1.99,2.18,18,fri,cantonment,mar,e,1
2.0,2.15,1.96,2.18,18,fri,cantonment,mar,f,1
2.0,1.94,1.97,2.19,18,mon,cantonment,mar,a,1
2.0,1.99,2.04,2.19,18,mon,cantonment,mar,b,1
2.0,2.05,2.04,2.19,18,mon,cantonment,mar,c,1
2.0,2.07,2.04,2.19,18,mon,cantonment,mar,d,1
2.0,2.08,2.04,2.19,18,mon,cantonment,mar,e,1
2.0,1.98,1.96,2.18,18,mon,cantonment,mar,f,1
2.0,1.94,1.97,2.2,18,thu,cantonment,mar,a,1
2.0,2.02,2.04,2.2,18,thu,cantonment,mar,b,1
2.0,2.04,2.04,2.2,18,thu,cantonment,mar,c,1
2.0,2.08,2.04,2.2,18,thu,cantonment,mar,d,1
2.0,2.07,2.04,2.2,18,thu,cantonment,mar,e,1
2.0,1.98,1.96,2.2,18,thu,cantonment,mar,f,1
2.0,1.96,1.97,2.21,18,wed,cantonment,mar,a,1
2.0,2.04,2.04,2.21,18,wed,cantonment,mar,b,1
2.0,2.06,2.04,2.21,18,wed,cantonment,mar,c,1
2.0,2.05,2.04,2.21,18,wed,cantonment,mar,d,1
2.0,2.05,2.04,2.2,18,wed,cantonment,mar,e,1
2.0,1.97,1.96,2.2,18,wed,cantonment,mar,f,1
2.0,1.96,1.97,2.18,19,fri,cantonment,mar,a,1
2.0,1.92,1.99,2.18,19,fri,cantonment,mar,b,1
2.0,1.96,1.99,2.18,19,fri,cantonment,mar,c,1
2.0,1.98,1.99,2.18,19,fri,cantonment,mar,d,1
2.0,2.01,1.99,2.18,19,fri,cantonment,mar,e,1
2.0,2.15,1.96,2.18,19,fri,cantonment,mar,f,1
2.0,1.97,1.97,2.19,19,sat,cantonment,mar,a,1
2.0,2.05,2.04,2.19,19,sat,cantonment,mar,b,1
2.0,2.06,2.04,2.19,19,sat,cantonment,mar,c,1
2.0,2.08,2.04,2.19,19,sat,cantonment,mar,d,1
2.0,2.09,2.04,2.19,19,sat,cantonment,mar,e,1
2.0,1.98,1.96,2.19,19,sat,cantonment,mar,f,1
2.0,1.96,1.97,2.2,19,thu,cantonment,mar,a,1
2.0,2.04,2.04,2.2,19,thu,cantonment,mar,b,1
2.0,2.04,2.04,2.2,19,thu,cantonment,mar,c,1
2.0,2.08,2.04,2.2,19,thu,cantonment,mar,d,1
2.0,2.08,2.04,2.2,19,thu,cantonment,mar,e,1
2.0,1.98,1.96,2.2,19,thu,cantonment,mar,f,1
2.0,1.97,1.97,2.2,19,tue,cantonment,mar,a,1
2.0,2.05,2.04,2.2,19,tue,cantonment,mar,b,1
2.0,2.07,2.04,2.2,19,tue,cantonment,mar,c,1
2.0,2.06,2.04,2.2,19,tue,cantonment,mar,d,1
2.0,2.06,2.04,2.2,19,tue,cantonment,mar,e,1
2.0,1.97,1.96,2.2,19,tue,cantonment,mar,f,1
2.0,1.96,1.97,2.18,20,fri,cantonment,mar,a,1
2.0,1.92,1.99,2.18,20,fri,cantonment,mar,b,1
2.0,1.95,1.99,2.18,20,fri,cantonment,mar,c,1
2.0,1.98,1.99,2.18,20,fri,cantonment,mar,d,1
2.0,2.01,1.99,2.18,20,fri,cantonment,mar,e,1
2.0,2.15,1.96,2.18,20,fri,cantonment,mar,f,1
2.0,1.96,1.97,2.19,20,sat,cantonment,mar,a,1
2.0,2.05,2.04,2.19,20,sat,cantonment,mar,b,1
2.0,2.04,2.04,2.19,20,sat,cantonment,mar,c,1
2.0,2.07,2.04,2.19,20,sat,cantonment,mar,d,1
2.0,2.08,2.04,2.19,20,sat,cantonment,mar,e,1
2.0,1.98,1.96,2.19,20,sat,cantonment,mar,f,1
2.0,1.94,1.97,2.2,20,sun,cantonment,mar,a,1
2.0,2.03,2.04,2.2,20,sun,cantonment,mar,b,1
2.0,2.02,2.04,2.19,20,sun,cantonment,mar,c,1
2.0,2.07,2.04,2.19,20,sun,cantonment,mar,d,1
2.0,2.07,2.04,2.19,20,sun,cantonment,mar,e,1
2.0,1.97,1.96,2.19,20,sun,cantonment,mar,f,1
